395: KHV-6.183958505334733E-4
396: LJU-6.171621259422053E-4
397: VRN-6.170645238184543E-4
398: ITM-6.161052448069552E-4
399: ORN-6.148490308647119E-4
400: ANU-6.143125824343639E-4
401: SJD-6.133623086450562E-4
402: SNA-6.130849883191896E-4
403: MRU-6.128179773121319E-4
404: NAN-6.119399761079799E-4
405: TIP-6.101244123833937E-4
406: OKC-6.081338220214858E-4
407: SAH-6.020894399902981E-4
408: POS-6.013477505169409E-4
409: TNR-6.010905170037206E-4
410: CPT-5.935704504764074E-4
411: DAL-5.909976968220374E-4
412: SCQ-5.89932110242721E-4
413: SUF-5.898597986712878E-4
414: KZN-5.89603732697749E-4
415: FMM-5.892741997546133E-4
416: PIK-5.892669235524338E-4
417: PVR-5.832312947503265E-4
418: ABQ-5.830360955474129E-4
419: GUA-5.827949216376436E-4
420: COK-5.805979244947842E-4
421: AGA-5.804630311734535E-4
422: ABV-5.792658751846382E-4
423: LIF-5.70740059610628E-4
424: UPG-5.688536823822962E-4
425: EBL-5.671310159258717E-4
426: BJV-5.633400159320695E-4
427: GCM-5.630319407039533E-4
428: KRT-5.617943748444982E-4
429: GSE-5.616251205899909E-4
430: MPL-5.601279449054639E-4
431: KUF-5.582228713496078E-4
432: DLA-5.582126628654089E-4
433: SZG-5.570664505641102E-4
434: BUF-5.566476454172935E-4
435: DAD-5.5639609742433E-4
436: UIO-5.561650776319175E-4
437: GRR-5.560509361509047E-4
438: ABJ-5.552717401917663E-4
439: GSP-5.535479335562937E-4
440: PLS-5.528969759025225E-4
441: PEN-5.521741071779204E-4
442: BHM-5.516740991706055E-4
443: BZE-5.50182599252204E-4
444: HBE-5.443985963203282E-4
445: LBD-5.427427327567194E-4
446: COO-5.414238609935846E-4
447: KIN-5.403967444925082E-4
448: YQB-5.397092570677737E-4
449: TJM-5.392475096681168E-4
450: KUN-5.365673020989563E-4
451: UFA-5.357564584031768E-4
452: BDS-5.325287614095257E-4
453: CUR-5.31500714685038E-4
454: IEV-5.314421721094611E-4
455: POZ-5.309713045518875E-4
456: EXT-5.30661697398257E-4
457: OGG-5.306587545306932E-4
458: FOR-5.298946210667987E-4
459: DSN-5.292494805378155E-4
460: SSH-5.289157541779763E-4
461: ORF-5.284575264150717E-4
462: TOS-5.283727673051432E-4
463: WUX-5.28296165129038E-4
464: ADL-5.282659531474484E-4
465: OMA-5.279149493469231E-4
466: REP-5.275594923089509E-4
467: STT-5.273495880249538E-4
468: RIC-5.270024574977593E-4
469: CHS-5.261046535629763E-4
470: GUM-5.250252172482412E-4
471: MYY-5.244086066722318E-4
472: DAR-5.138370026489173E-4
473: FKB-5.084444558301905E-4
474: YKS-5.080260504254382E-4
475: AER-5.078773999435735E-4
476: TIA-5.064323465604132E-4
477: DRS-5.060473081474339E-4
478: MDE-5.049256608655081E-4
479: BTS-5.048708391343893E-4
480: CLJ-5.046043392098906E-4
481: FIH-5.032663381596669E-4
482: CWL-5.028771585902797E-4
483: TSA-5.017155685237448E-4
484: XUZ-5.013388590502182E-4
485: JJN-5.008873806646143E-4
486: ROC-5.007049349601261E-4
487: AMD-5.006062394645906E-4
488: YCU-5.003239803529218E-4
489: XNN-5.000162092272017E-4
490: TXN-4.997732132100098E-4
491: CZX-4.99262930011269E-4
492: SDU-4.986570769336324E-4
493: BHD-4.986140947118358E-4
494: REC-4.953399785075133E-4
495: TUL-4.952820274698514E-4
496: DRW-4.895040203663202E-4
497: BGI-4.856015060391035E-4
498: SCO-4.837100836667303E-4
499: BOH-4.7980001755416554E-4
500: SDR-4.788357069537973E-4
501: PRN-4.784735035007676E-4
502: GOA-4.780026721994677E-4
503: PSP-4.742288210661594E-4
504: VLI-4.73659440916739E-4
505: PGD-4.735073420554815E-4
506: BAV-4.7337101559476863E-4
507: MJV-4.7326598651968956E-4
508: ALB-4.729129003435242E-4
509: DSM-4.7113985996929443E-4
510: PVD-4.709003917926623E-4
511: TRV-4.7044692471886297E-4
512: TYS-4.697927710465806E-4
513: PEW-4.685540808106328E-4
514: KGL-4.6439549621801984E-4
515: LBV-4.5332708120135435E-4
516: LWO-4.50941783305607E-4
517: GYE-4.5004965488563276E-4
518: BOI-4.4914478295756836E-4
519: BKO-4.490277883700423E-4
520: MRV-4.486107724555739E-4
521: FEZ-4.4856295975621434E-4
522: TFN-4.482475625125782E-4
523: CLO-4.476953432142623E-4
524: BTH-4.476288825355184E-4
525: REU-4.4520909702035075E-4
526: FAI-4.4506292046551504E-4
527: DAY-4.437284167133173E-4
528: SYR-4.432073099405906E-4
529: BEL-4.40719594871391E-4
530: LIT-4.406366719301444E-4
531: CCJ-4.399377058255009E-4
532: PDL-4.3988682840410785E-4
533: LPB-4.383239867820922E-4
534: OMS-4.25339307394294E-4
535: VVO-4.208546348109036E-4
536: GCI-4.2031362391676175E-4
537: NOC-4.2023006745315114E-4
538: ONT-4.1967740425961474E-4
539: TUS-4.1898741074032766E-4
540: XRY-4.184094004572937E-4
541: SDJ-4.1788733699175056E-4
542: GOJ-4.176496993903871E-4
543: SAP-4.1689743111165956E-4
544: MIG-4.16692888545917E-4
545: PNH-4.1656027420764624E-4
546: LXA-4.162839462116952E-4
547: BHY-4.156148691074135E-4
548: ERS-4.1220115416323167E-4
549: MPA-4.1220115416323167E-4
550: NDU-4.1220115416323167E-4
551: ADE-4.11170281070044E-4
552: RAI-4.027483414986483E-4
553: HPN-4.0215306163226384E-4
554: HRE-4.0095209427039595E-4
555: EBB-3.997858598135835E-4
556: MPM-3.96134910296329E-4
557: OUA-3.9583029906086874E-4
558: CEK-3.944911156769042E-4
559: RNO-3.924047298993076E-4
560: LEI-3.918344404088539E-4
561: LFW-3.9090203743548347E-4
562: PMV-3.908713536440947E-4
563: YIW-3.901745631227409E-4
564: LYI-3.897671212647885E-4
565: YIH-3.89723185905089E-4
566: SEN-3.8950587215553204E-4
567: RUN-3.8828114101600934E-4
568: LIR-3.878838978618213E-4
569: BMA-3.8757452587466544E-4
570: XNA-3.875742431638433E-4
571: GSO-3.861396935540764E-4
572: IFN-3.861163286678126E-4
573: TGJ-3.80493373073752E-4
574: UVE-3.80493373073752E-4
575: HIR-3.7913613889235505E-4
576: BET-3.735487146783384E-4
577: OOL-3.7136880203730903E-4
578: BGW-3.704625066407184E-4
579: YTZ-3.6952576262789903E-4
580: OSS-3.692985527438152E-4
581: SJJ-3.673910808285202E-4
582: JIB-3.671531001418421E-4
583: MMX-3.651318896270377E-4
584: PUY-3.6366953151616144E-4
585: PTP-3.636173527993064E-4
586: GMP-3.635181868942404E-4
587: AAL-3.631517057879132E-4
588: BIQ-3.6273798091509114E-4
589: MHT-3.625487059659373E-4
590: LYG-3.6220269259654376E-4
591: ZHA-3.621085771354053E-4
592: LZH-3.618825151224272E-4
593: YTY-3.6100433444243257E-4
594: VTE-3.609732064067654E-4
595: ZYI-3.6094787879597514E-4
596: CGB-3.608752554191312E-4
597: TTN-3.6068298344017546E-4
598: LEX-3.598934407399963E-4
599: DUR-3.5978422948027434E-4
600: HMO-3.5957637324723776E-4
601: SAV-3.5932901974344985E-4
602: BVC-3.5879062426677114E-4
603: KCH-3.5874768603790257E-4
604: OME-3.583248568397846E-4
605: BWN-3.56915927287459E-4
606: PNQ-3.5675110262213056E-4
607: AWZ-3.564973876702163E-4
608: KBL-3.547997960983404E-4
609: JOG-3.5429629597305025E-4
610: GAU-3.512148297489436E-4
611: BPN-3.506841721676318E-4
612: YYT-3.5028694039853156E-4
613: BOO-3.4998073939616594E-4
614: YZF-3.464551677056311E-4
615: FLN-3.451457051782512E-4
616: LUN-3.4297159432337753E-4
617: SGC-3.425731810344383E-4
618: VVI-3.4013619151544613E-4
619: BUR-3.380727010149463E-4
620: PAP-3.3806760914192137E-4
621: FDH-3.3796117200045393E-4
622: ZTH-3.376868804661279E-4
623: BRN-3.3756099444715693E-4
624: TGD-3.3704721820890243E-4
625: TSR-3.365361008539246E-4
626: TNG-3.3640435204644386E-4
627: DOK-3.3615818606395393E-4
628: NDR-3.3580484667580096E-4
629: KOJ-3.355544871998637E-4
630: MVD-3.3553126554255314E-4
631: CZL-3.354621118892664E-4
632: ODS-3.3504631022523247E-4
633: BND-3.350363660386852E-4
634: GOI-3.349719940542261E-4
635: LGB-3.347157340900997E-4
636: RAO-3.34648132296894E-4
637: PWM-3.338578611970512E-4
638: HIA-3.3377708064960163E-4
639: YNZ-3.336102447255533E-4
640: DYG-3.332575166120014E-4
641: MAO-3.33104135069897E-4
642: BEN-3.326635208598687E-4
643: MDT-3.3197776916108076E-4
644: JHB-3.3116150738004646E-4
645: ICT-3.29976191407549E-4
646: ELP-3.2720145603011916E-4
647: YYR-3.2574160528936675E-4
648: BZV-3.250615129967133E-4
649: JRO-3.2343176172005726E-4
650: YZV-3.2275385693046523E-4
651: COR-3.163427728550595E-4
652: WDH-3.099935350701393E-4
653: MLH-3.09992729512362E-4
654: CLY-3.098006637748681E-4
655: BOJ-3.094941567293651E-4
656: FMO-3.090766492911117E-4
657: BES-3.090686561733738E-4
658: UVF-3.088678953504146E-4
659: ASB-3.0861882907590654E-4
660: TRS-3.081743649430533E-4
661: GRZ-3.081497961636562E-4
662: FAT-3.076835269363067E-4
663: LIH-3.0735012121924256E-4
664: RZE-3.0723048994386757E-4
665: KOA-3.067074775877397E-4
666: YLW-3.05768907727238E-4
667: COS-3.056053671101533E-4
668: CIH-3.055621229303755E-4
669: CID-3.055533335003578E-4
670: POP-3.0533061111318163E-4
671: LZO-3.049253663808836E-4
672: TGU-3.0488234479658844E-4
673: MSN-3.0486916601434267E-4
674: GYN-3.046343585933877E-4
675: SZB-3.042627919562267E-4
676: CAK-3.0394704772265205E-4
677: FNA-3.0198789114513656E-4
678: PNS-3.016939598129097E-4
679: SID-3.013153735234328E-4
680: DZA-2.9875145885490447E-4
681: ELQ-2.9115726792352284E-4
682: AHB-2.881984243897943E-4
683: VOG-2.8713028598689413E-4
684: ADA-2.8646784429182926E-4
685: NUX-2.8392824357060414E-4
686: NSI-2.8319173525452536E-4
687: UUD-2.8287399537342724E-4
688: FDF-2.828207969725454E-4
689: AOI-2.825151548483326E-4
690: JNU-2.824627975747101E-4
691: NSK-2.8243291137361573E-4
692: JMK-2.8161658041240536E-4
693: KGD-2.8161205284350235E-4
694: NZH-2.8143039229492034E-4
695: MIR-2.8090239433076604E-4
696: LIG-2.8080069506473216E-4
697: FPO-2.8071920591697723E-4
698: FWA-2.805867651890496E-4
699: OVD-2.8057245875732356E-4
700: TMP-2.803566193360708E-4
701: ASU-2.802250844297244E-4
702: NGS-2.8020241322426265E-4
703: CCF-2.8004379428980635E-4
704: HAU-2.7996651114948226E-4
705: AES-2.791205063228301E-4
706: GEG-2.7894410786706694E-4
707: KIJ-2.7842680384873965E-4
708: KOW-2.7827536713509286E-4
709: NTG-2.7812546653056055E-4
710: PIA-2.7796251810282625E-4
711: CIF-2.778413545878681E-4
712: FAR-2.7781242743800345E-4
713: ISP-2.7774373990460796E-4
714: MLI-2.776999604385658E-4
715: TLC-2.7765007630751163E-4
716: BJX-2.7708260316666635E-4
717: INV-2.7697914670316915E-4
718: BTV-2.7660075692835073E-4
719: CUU-2.7625417517179886E-4
720: USM-2.760512240760137E-4
721: LOP-2.7543471162886355E-4
722: CAE-2.753225831752408E-4
723: TBZ-2.731841656653142E-4
724: CGP-2.729775558554168E-4
725: KOI-2.7218650212399673E-4
726: TSV-2.7068619119063566E-4
727: YWK-2.6837001052915473E-4
728: CBB-2.681151149991083E-4
729: NDJ-2.6512933118117625E-4
730: NIM-2.6196270377262944E-4
731: PVK-2.6131398213820225E-4
732: SSG-2.6055174918325523E-4
733: GOH-2.591746653314798E-4
734: YXL-2.5839292693854765E-4
735: NJC-2.576456443827206E-4
736: MST-2.5657150299199E-4
737: JTR-2.559634595470861E-4
738: MGQ-2.55895958471885E-4
739: CIT-2.5505061433331555E-4
740: DNK-2.5484451632324496E-4
741: NMA-2.546317210291596E-4
742: HTA-2.53799657573192E-4
743: KOC-2.5366224871583464E-4
744: LKO-2.5362626111150174E-4
745: NOU-2.5342485997654265E-4
746: VAR-2.5318122974070926E-4
747: EGO-2.5295988790583255E-4
748: NKC-2.5291254560027817E-4
749: IOM-2.525940792586655E-4
750: ACY-2.5256840108219453E-4
751: BLK-2.525239109007944E-4
752: ABE-2.5244321188994893E-4
753: RNS-2.5221611849542613E-4
754: KMQ-2.521878846801661E-4
755: HIJ-2.521647966761187E-4
756: PSR-2.5213148146999945E-4
757: JAI-2.5212061334999736E-4
758: OUD-2.5199493912469615E-4
759: TIF-2.518767947348332E-4
760: EGC-2.5186938200178887E-4
761: BZR-2.516582861439928E-4
762: CGR-2.515865224865507E-4
763: RBA-2.5146424024112345E-4
764: BLI-2.5117688156690995E-4
765: EUG-2.5098241790633786E-4
766: WUS-2.508409532853305E-4
767: CRW-2.5066933909934617E-4
768: UUS-2.506511956237294E-4
769: FUG-2.505811284275477E-4
770: LYA-2.504682990256089E-4
771: SBN-2.503878487288201E-4
772: XFN-2.502879845354038E-4
773: HLD-2.501323063370764E-4
774: JNG-2.501216053817712E-4
775: JHG-2.500736394609315E-4
776: VIX-2.4983930926351374E-4
777: YQR-2.497629523079928E-4
778: YXE-2.497629523079928E-4
779: SGF-2.49679291144334E-4
780: FSD-2.4964556127911823E-4
781: DVO-2.4947582267511166E-4
782: CZM-2.493075053357376E-4
783: UDI-2.4929822324912726E-4
784: PLU-2.491624956559259E-4
785: LAE-2.491601820256149E-4
786: SKT-2.4913703775512387E-4
787: VER-2.490171434589507E-4
788: BDO-2.4882861476304324E-4
789: MZT-2.4874854114981677E-4
790: RTB-2.485801995366235E-4
791: NAT-2.4849301290993855E-4
792: SPN-2.4846831482713865E-4
793: ROA-2.483806849843157E-4
794: SRG-2.4807196925145497E-4
795: KIH-2.47873553155633E-4
796: JAN-2.478415364859963E-4
797: HSV-2.4781073316061767E-4
798: HGU-2.435515899927128E-4
799: HTY-2.4204771151932524E-4
800: YRT-2.4179458882848487E-4
801: VTZ-2.4111988599233633E-4
802: MUX-2.366816695067672E-4
803: GND-2.353074908847018E-4
804: ECN-2.336416903235042E-4
805: MBA-2.3193156943273295E-4
806: HMA-2.299302922929499E-4
807: SFJ-2.287884630393629E-4
808: PNR-2.285343493219558E-4
809: HGA-2.2823971152556878E-4
810: GBE-2.2792409422143814E-4
811: KTN-2.2775363272677443E-4
812: RAB-2.2771222537703304E-4
813: SLZ-2.274759027788879E-4
814: YVP-2.267294010225808E-4
815: WIL-2.2660241523175996E-4
816: FBM-2.265488769584158E-4
817: PAD-2.2614522834878305E-4
818: ZAZ-2.2606135172537458E-4
819: SMI-2.2588169626412807E-4
820: UET-2.2568059001787605E-4
821: JUB-2.2552270507987014E-4
822: ISU-2.2530568854983366E-4
823: DOM-2.2493870984300793E-4
824: UKB-2.2490493930096017E-4
825: LRH-2.246993906713201E-4
826: NJF-2.24616099258011E-4
827: NWI-2.2459137134381378E-4
828: MGA-2.245375289920029E-4
829: CIY-2.244047737562487E-4
830: MYJ-2.2410105337293705E-4
831: PSC-2.240241911192386E-4
832: FNT-2.2401114174311546E-4
833: ULN-2.2390617500444543E-4
834: CTG-2.2387867011192835E-4
